소득,연령,신용대출총잔액,장기보험사고접수건수,월납보험료,보험유지기간,리볼빙건수,현금서비스합계,대출한도소진율,은행계좌유지기간,신용카드일시불이용률,자동차사고접수건수,대출금액,금리,신용스코어,최근6개월내미상환대출총건수,대출유입경로,연체해제일로부터의기간,연체여부
39200000,49,0,2,692130,114,0,0,70.42,4964,72,0,25000000,7.45,906,1,모바일앱,99999,0
20800000,40,19057,4,60150,83,2,0,96.43,4214,26,0,3000000,10.08,810,1,모바일앱,99999,1
18400000,54,0,0,233060,163,1,0,97.06,8175,88,0,15000000,9.28,883,0,모바일앱,99999,0
24000000,44,6108,,534140,180,0,0,94.31,7323,71,,10000000,8.32,909,0,홈페이지,99999,0
50000000,55,33691,3,291660,145,0,4760,98.7,8876,37,0,1300000,7.49,883,0,홈페이지,99999,0
19200000,41,5000,7,218920,93,0,0,98.97,4586,87,1,14000000,9.34,880,2,모바일앱,99999,0
50000000,44,85000,2,597420,144,0,0,100,7115,58,0,14900000,7.45,922,0,모바일웹,99999,0
30400000,47,8147,4,684290,156,0,0,98.59,8496,89,0,2300000,7.03,846,0,모바일앱,99999,0
26400000,28,0,5,129100,92,0,0,98.55,1847,74,0,1000000,9.28,885,0,모바일앱,99999,0
24000000,36,53701,15,73000,169,2,0,98.95,4070,70,0,21000000,7.45,841,4,모바일앱,99999,0
28000000,49,61900,0,199090,137,0,0,97.57,4462,50,0,13000000,7.12,847,0,홈페이지,99999,1
20800000,45,20989,19,316400,191,0,0,98.26,8397,35,0,15630000,7.16,839,1,모바일웹,99999,0
32800000,53,8098,0,555760,87,1,200,95.37,1518,79,0,10000000,10.08,762,0,모바일앱,99999,1
20000000,30,4750,7,327770,180,0,0,97.91,3221,92,0,1000000,7.44,851,0,모바일앱,99999,0
25600000,45,0,13,275800,126,0,0,100,3795,0,0,5000000,7.49,953,0,홈페이지,99999,0
22400000,28,31811,6,330460,51,0,0,0,2120,62,0,3000000,9.11,788,0,모바일앱,99999,0
21600000,44,9763,23,304810,155,0,0,77.78,5725,58,1,16900000,9.34,881,1,모바일앱,99999,0
39200000,57,1966,2,1897530,43,0,0,92.48,8338,69,2,1000000,8.2,870,0,홈페이지,99999,0
18400000,48,5000,11,836050,65,1,0,58.96,7767,95,4,9400000,9.61,860,1,모바일앱,99999,0
40800000,49,64000,1,171100,120,0,0,95.73,10190,85,0,25000000,8.59,951,1,홈페이지,99999,0
20800000,41,20000,3,139140,103,0,0,19.23,5594,83,0,10000000,9.61,844,1,모바일앱,99999,0
25600000,46,16933,,221490,114,0,0,94.03,8521,55,,4470000,7.2,849,0,모바일앱,99999,0
50000000,46,99108,15,892630,82,0,0,99.85,5778,86,2,3000000,9.61,836,0,모바일앱,99999,0
24800000,40,45000,0,187580,111,0,0,86.51,5868,55,0,14000000,9.34,871,0,홈페이지,99999,0
24000000,50,17485,,204910,133,1,0,0,8322,94,,13790000,7.53,857,0,모바일앱,99999,0
28800000,39,0,1,108450,164,2,28000,97.42,4844,10,0,25000000,8.59,855,0,모바일앱,99999,0
16800000,44,33000,0,209370,72,2,0,0,8082,47,0,14000000,9.05,855,0,모바일앱,99999,0
42400000,39,0,23,520560,193,1,13041,99.67,6159,54,2,3000000,8.2,797,2,모바일앱,99999,0
37600000,58,14611,15,157380,142,1,0,98.97,10449,70,0,3000000,8.88,844,0,홈페이지,99999,0
50000000,58,2889,2,148390,196,1,0,93.5,11418,63,0,20000000,9.05,860,1,모바일앱,99999,0
28000000,55,13637,6,316210,166,2,0,97.26,4065,96,0,5000000,9.11,870,1,모바일앱,99999,0
24000000,43,11000,5,269720,160,0,0,99.95,0,0,0,10000000,10.08,838,0,모바일앱,99999,0
29600000,48,16500,0,76200,97,0,0,100,8122,29,0,18000000,9.11,807,1,모바일앱,99999,0
50000000,53,94000,8,354960,51,0,0,96.17,2923,21,0,3000000,9.28,855,1,모바일앱,99999,0
19200000,41,25949,18,114160,139,0,0,75.19,2448,0,0,5000000,10.08,772,2,모바일앱,99999,0
32000000,32,21731,11,418870,164,1,0,95.97,4197,95,0,16250000,9.11,824,0,모바일앱,99999,0
36000000,54,10000,1,221900,198,0,0,100,6500,97,1,3000000,7.16,933,0,홈페이지,99999,0
25600000,64,19000,6,121950,136,0,0,100,10194,27,0,10000000,6.99,891,0,모바일앱,99999,0
26400000,28,0,5,129100,92,0,0,98.55,1847,74,0,2000000,9.28,885,0,모바일앱,99999,0
40000000,47,20195,5,184610,177,1,0,100,9226,41,0,22150000,8.2,881,1,모바일앱,99999,0
50000000,49,68465,0,80000,162,0,0,96.16,8296,100,0,25000000,6.99,891,0,홈페이지,99999,0
27200000,40,0,1,220170,46,0,0,100,0,0,0,3000000,10.08,801,0,모바일앱,99999,1
29600000,40,19948,10,138740,133,2,0,98.63,7978,10,0,19720000,8.53,796,1,모바일앱,99999,0
39200000,61,5000,18,385830,275,1,0,96.03,8996,66,2,10000000,7.11,869,2,홈페이지,99999,0
18400000,50,45125,2,257880,110,0,0,98.06,6401,36,0,10400000,7.49,859,1,홈페이지,99999,0
37600000,65,0,,129490,174,0,0,0,15106,100,,25000000,7.2,987,1,모바일앱,99999,0
16800000,42,36168,12,337230,161,0,0,71.9,6152,34,0,8000000,8.53,801,0,모바일앱,99999,0
26400000,47,16605,4,761700,62,0,0,77.79,4121,87,0,7000000,9.61,856,0,모바일앱,99999,0
26400000,33,45904,1,184800,127,2,0,96.31,3472,58,0,3000000,10.08,805,0,모바일앱,99999,0
19200000,40,19086,2,341390,84,0,0,100,5256,0,0,10000000,9.11,824,1,모바일앱,99999,0
48800000,52,54500,0,300000,123,0,0,100,10211,66,0,25000000,9.15,959,0,모바일앱,99999,0
49600000,43,5772,2,245950,130,1,0,95.98,7241,88,0,25000000,6.99,911,1,홈페이지,99999,0
18400000,47,29250,29,563350,184,0,0,100,4457,65,0,3000000,7.16,909,0,모바일앱,99999,0
45600000,57,37500,0,50000,99,0,0,91,10542,38,0,3000000,9.15,847,0,모바일앱,99999,0
50000000,46,44000,3,188650,165,1,0,99.71,7448,90,0,10000000,8.72,860,1,홈페이지,99999,0
39200000,61,5000,18,385830,275,1,0,96.03,8996,66,2,1000000,7.11,869,2,홈페이지,99999,0
21600000,42,20206,29,66480,158,1,3743,96.48,1659,7,0,7000000,10.08,778,0,모바일앱,99999,0
28000000,47,0,4,99660,205,0,0,98.23,4689,100,0,25000000,9.05,965,0,홈페이지,99999,0
28000000,34,19070,18,258950,172,0,0,90.56,3805,121,0,24500000,7.45,875,1,모바일앱,99999,0
17600000,38,9783,15,125760,61,0,0,91.55,5333,100,0,3000000,9.11,870,1,모바일앱,99999,0
50000000,50,120000,0,58590,209,0,0,0,10001,50,0,3000000,6.98,909,0,홈페이지,99999,0
23200000,50,0,8,259750,201,0,0,98.41,7993,83,0,3500000,7.2,969,0,모바일앱,99999,0
24800000,51,0,4,176960,123,0,0,0,4729,94,0,24180000,7.12,946,1,모바일앱,99999,0
28800000,48,10000,1,598550,186,0,0,92.84,8676,91,0,14000000,7.03,909,0,홈페이지,99999,0
25600000,34,0,1,105630,53,0,0,99.29,5111,95,0,25000000,6.99,864,0,홈페이지,99999,0
36000000,49,10590,2,247030,162,5,19517,96.55,8924,12,0,7500000,10.08,752,1,홈페이지,99999,0
25600000,47,0,3,114760,123,0,0,0,8633,90,0,24960000,7.12,907,0,모바일앱,99999,0
33600000,48,30891,37,216620,102,0,0,100,4155,83,0,3000000,7.12,852,0,모바일앱,99999,0
26400000,28,0,5,129100,92,0,0,98.55,1847,74,0,1000000,9.28,885,0,모바일앱,99999,0
28000000,54,9355,3,71250,68,0,0,74.07,7798,86,0,20000000,9.05,841,0,모바일앱,99999,0
30400000,44,0,1,173260,97,0,0,95.69,4106,100,0,25000000,8.59,956,0,홈페이지,99999,0
50000000,42,31411,1,352130,60,0,0,0,5284,87,0,25000000,9.11,807,0,홈페이지,99999,0
50000000,61,0,,220520,167,4,13100,95.95,10373,14,,3000000,7.2,838,0,모바일앱,436,0
32800000,41,0,11,110930,126,0,0,0,3465,91,0,25000000,7.45,966,0,모바일앱,99999,0
32800000,47,5077,2,684290,150,0,0,99.74,8314,88,0,2300000,8.72,846,1,모바일앱,99999,0
36000000,38,57279,0,176580,92,3,22400,89.31,5165,17,0,3000000,10.08,755,0,모바일웹,99999,0
32000000,43,13200,11,313980,129,0,0,99.39,4880,52,0,11000000,7.44,894,1,모바일앱,99999,0
40800000,53,0,3,253920,141,1,2700,76.07,1513,1,0,10000000,10.08,832,0,홈페이지,99999,0
50000000,44,109939,8,152160,158,1,0,98.66,6909,25,0,25000000,6.99,891,1,모바일앱,99999,0
41600000,48,0,27,1158950,196,0,0,99.72,4627,100,0,25000000,7.17,985,0,모바일웹,99999,0
29600000,55,0,6,385650,149,0,0,12.35,9005,81,0,20000000,7.03,939,0,모바일앱,99999,0
20000000,42,9000,3,446030,84,0,0,98.02,5671,57,0,17790000,8.2,849,0,모바일앱,99999,0
34400000,48,45053,2,155330,39,4,10740,0,4961,19,0,4200000,10.08,765,1,모바일앱,99999,0
29600000,61,32833,1,170380,83,2,250,97.5,7714,74,0,15000000,9.11,750,2,모바일앱,99999,0
50000000,61,40000,8,206180,105,0,0,0,12834,90,0,25000000,8.2,862,0,홈페이지,99999,0
25600000,40,25934,1,68170,94,0,0,0,4018,89,1,15000000,8.53,839,1,모바일앱,99999,0
43200000,38,55608,71,148250,127,0,0,90.94,4853,59,0,1000000,6.99,883,0,모바일앱,99999,0
22400000,47,4000,2,146700,152,0,0,93.05,0,0,0,1000000,10.08,846,0,홈페이지,99999,0
27200000,43,0,15,207470,122,0,0,0,6115,62,0,21100000,9.28,951,0,모바일앱,99999,0
36000000,28,0,4,423230,167,0,0,96.96,3127,59,0,25000000,9.61,950,0,모바일앱,99999,0
33600000,41,0,7,217050,152,0,0,97.9,8024,63,0,25000000,7.06,909,1,모바일앱,99999,0
50000000,38,103000,1,114090,98,2,0,99.56,5789,51,1,3000000,7.53,886,0,홈페이지,99999,0
50000000,60,19638,,254240,129,2,0,100,10710,88,,3000000,8.32,873,0,홈페이지,99999,0
43200000,51,41868,6,414030,42,0,0,0,6595,79,0,3000000,7.16,845,1,모바일앱,99999,0
32800000,37,78000,20,197270,163,0,0,99.86,3996,71,0,3000000,9.11,872,2,모바일앱,99999,0
44000000,45,20000,12,101510,168,1,0,87.39,7515,89,0,5000000,8.72,844,1,모바일앱,99999,0
32000000,52,39147,14,67100,123,1,0,61.58,10765,68,0,22550000,9.28,852,0,모바일앱,99999,0
20000000,46,12663,3,168080,72,2,0,100,5460,81,0,3000000,8.88,841,0,모바일앱,99999,0
34400000,31,9000,1,65330,112,1,0,100,2707,84,0,2000000,10.08,785,1,모바일앱,99999,0
28800000,39,41193,0,86100,124,1,0,31.03,4150,100,0,11620000,9.11,777,1,모바일앱,99999,0
50000000,41,58000,,244050,196,0,0,60.28,6432,73,,1000000,7.2,946,0,모바일앱,99999,0
36000000,34,50000,3,61010,26,1,0,0,4078,54,0,3000000,8.53,800,0,모바일앱,99999,0
36000000,42,30108,6,162120,112,3,0,86.71,8158,43,0,21000000,8.53,767,0,모바일앱,99999,0
50000000,46,0,0,50000,24,0,0,0,2216,96,1,25000000,7.45,969,0,모바일앱,99999,0
44000000,60,3200,5,960200,55,0,0,0,6026,74,2,5000000,8.07,878,1,모바일앱,99999,0
32800000,51,10000,5,197270,165,0,0,98.04,9097,95,0,10000000,7.12,935,1,모바일앱,99999,0
20000000,32,2927,0,134710,38,0,0,100,2660,0,0,3000000,10.08,917,1,모바일앱,99999,1
16000000,23,0,0,80300,34,0,0,48.65,0,0,0,8270000,10.08,843,0,홈페이지,99999,0
36000000,43,20000,11,116030,171,2,0,75.44,7102,59,0,15450000,9.11,782,1,모바일앱,99999,0
28000000,47,0,9,131550,165,0,0,97.13,4339,35,0,25000000,8.72,911,0,모바일앱,99999,0
24000000,38,0,6,460150,131,0,0,100,4994,29,0,21000000,7.45,908,0,모바일앱,99999,0
49600000,62,41450,1,185650,84,0,0,84.18,13322,86,0,13000000,7.03,883,0,홈페이지,99999,0
20800000,42,10000,5,63720,149,0,0,100,5263,54,0,18500000,8.2,946,0,모바일앱,99999,1
50000000,49,44946,1,401530,110,3,0,94.39,7635,76,1,3000000,8.53,782,2,모바일앱,99999,0
32800000,43,15000,0,127000,103,0,0,98.99,5804,90,0,3000000,9.11,781,1,모바일앱,99999,0
50000000,41,55500,6,172460,187,0,0,100,7038,100,0,2000000,7.12,858,0,모바일앱,99999,0
24800000,36,3000,0,204420,126,0,0,92.59,4925,49,0,12000000,10.08,820,0,모바일앱,99999,0
18400000,38,22286,1,114220,142,1,0,87.5,5292,85,0,6710000,9.11,837,0,모바일앱,99999,0
23200000,43,12788,1,187190,36,0,0,95.24,4718,0,0,10000000,10.08,778,2,모바일앱,99999,1
32800000,47,53000,22,161870,138,0,0,100,8428,75,0,25000000,8.59,851,0,모바일앱,99999,0
23200000,42,0,7,506090,91,0,0,77.44,3914,95,0,20300000,7.45,946,1,모바일앱,99999,0
32000000,54,0,3,986120,204,0,0,96.81,6953,90,0,2000000,7.11,951,0,모바일앱,99999,0
24800000,40,26781,5,624200,190,3,0,92.93,4612,52,0,10000000,9.11,837,0,모바일웹,99999,0
38400000,52,0,,235050,183,0,0,99.67,2567,43,,6000000,7.53,909,0,홈페이지,99999,0
27200000,46,30000,0,196870,29,0,0,0,8487,89,0,10000000,7.12,896,1,홈페이지,99999,0
43200000,41,35200,0,138120,23,0,0,0,4272,79,0,25000000,7.12,896,1,모바일앱,99999,0
50000000,55,0,14,209570,178,0,0,93.29,9714,77,0,10000000,7.19,931,1,모바일웹,99999,0
25600000,44,16000,7,218050,168,0,0,95.06,6566,42,0,3000000,7.49,891,0,홈페이지,99999,0
32000000,44,0,2,219950,63,0,0,0,5766,19,0,25000000,7.49,958,0,모바일앱,99999,0
41600000,54,53330,1,53640,112,0,0,92.44,4748,66,0,15000000,7.16,852,0,모바일앱,99999,0
50000000,43,36500,2,318740,83,0,0,0,4503,93,0,25000000,7.49,946,0,모바일앱,99999,0
24800000,49,34000,9,59780,183,0,0,100,4694,67,0,13000000,7.49,919,1,모바일앱,99999,0
50000000,49,2269,21,582280,224,0,0,98.19,8956,93,2,3000000,7.06,895,2,모바일앱,99999,0
21600000,52,0,5,321920,125,0,0,54.7,5438,84,0,18000000,9.34,907,0,모바일앱,99999,0
31200000,53,0,0,255690,128,0,0,60.99,8206,88,1,25000000,7.03,959,0,홈페이지,99999,0
25600000,51,45100,12,335020,120,0,0,0,4009,92,0,21600000,9.28,900,0,모바일앱,99999,0
25600000,48,13000,1,119930,132,1,0,73.69,9948,81,0,12000000,7.44,860,1,모바일앱,99999,0
21600000,46,0,,183650,138,0,0,85.04,5689,88,,13000000,8.32,959,0,모바일앱,99999,0
29600000,61,28100,13,512390,129,1,0,100,9138,61,0,25000000,9.05,847,0,홈페이지,99999,0
26400000,44,9053,,109490,185,0,0,43.15,6074,93,,3000000,7.07,851,0,모바일앱,99999,0
0,46,0,,248270,103,0,0,0,1249,100,,25000000,7.53,953,0,모바일웹,99999,0
37600000,53,0,,402640,195,0,0,86.33,10400,78,,3000000,7.07,969,0,모바일앱,99999,0
26400000,44,19945,2,114030,165,0,0,94.17,5592,81,2,2000000,7.12,959,0,모바일앱,99999,0
36800000,53,17833,9,489540,163,0,0,81.4,7356,28,0,10000000,7.44,844,1,모바일앱,99999,0
0,44,19945,2,114030,165,0,0,94.17,5592,81,2,5000000,7.12,959,0,모바일앱,99999,0
38400000,52,0,16,382970,170,0,0,84.59,10148,96,0,9900000,9.01,938,1,모바일앱,99999,0
24000000,53,0,,106190,62,0,0,98.04,8927,0,,20000000,7.53,913,0,홈페이지,99999,0
50000000,46,14500,,195160,153,0,0,98.2,8542,100,,5000000,7.53,847,1,모바일앱,99999,0
32000000,44,24918,17,75940,177,3,0,73.31,8189,97,0,25000000,7.45,852,0,홈페이지,99999,0
32800000,37,22780,3,130520,70,0,0,96.41,5549,74,0,25000000,9.05,841,1,모바일앱,99999,0
44800000,38,0,11,91630,167,0,0,100,3989,79,1,12000000,9.34,937,0,모바일앱,99999,0
25600000,44,48550,10,147690,180,0,0,96.2,7735,89,0,25000000,6.99,852,0,모바일앱,99999,0
34400000,45,50775,6,108220,167,1,0,73.24,4427,100,3,10000000,7.45,883,0,홈페이지,99999,0
50000000,46,9311,17,114140,111,1,0,90.59,4278,48,0,24620000,7.49,847,0,모바일앱,99999,0
27200000,66,15361,5,263210,164,1,0,77.72,8796,92,0,23000000,9.05,884,0,홈페이지,99999,0
21600000,45,15695,,126690,120,1,0,88.58,8847,85,,13000000,7.53,837,0,모바일앱,99999,0
23200000,46,0,4,680280,143,0,0,99.35,4112,60,0,10000000,8.72,959,0,모바일앱,99999,0
0,65,24390,,129490,176,0,0,100,15141,100,,1200000,8.32,904,1,모바일앱,99999,0
48800000,30,45000,6,79300,172,0,0,99.55,1836,79,0,25000000,7.45,870,2,모바일앱,99999,0
41600000,63,27000,,636360,127,0,0,100,8654,65,,7000000,7.2,883,1,홈페이지,99999,0
44000000,39,85010,0,248240,163,0,0,76.61,4970,78,0,14990000,7.11,871,0,모바일앱,99999,0
50000000,44,20000,2,92540,167,0,0,69.9,5839,89,0,25000000,6.99,959,0,홈페이지,99999,0
0,65,24390,,129490,176,0,0,100,15141,100,,1000000,8.32,904,1,모바일앱,99999,0
24800000,49,11614,1,88900,155,0,0,96.5,4013,72,0,5950000,7.03,896,0,모바일앱,99999,0
0,65,24390,,129490,176,0,0,100,15141,100,,1500000,8.32,904,1,모바일앱,99999,0
33600000,38,78000,2,173050,152,0,0,96.57,5674,99,0,12000000,9.05,851,2,홈페이지,99999,0
32800000,50,3031,,256230,89,0,0,94.71,6102,58,,21900000,8.32,903,0,홈페이지,99999,0
50000000,48,80000,13,105000,169,1,8000,94.64,6112,100,0,3000000,7.49,837,0,홈페이지,99999,0
50000000,54,23300,,627570,170,0,0,99.84,8940,92,,10000000,7.07,877,1,홈페이지,99999,0
25600000,53,0,3,392950,166,0,0,96.27,9101,69,1,25000000,8.59,863,0,홈페이지,99999,0
23200000,60,0,0,84830,146,0,0,100,8887,100,0,8000000,7.12,871,0,모바일앱,99999,0
37600000,42,8938,,185370,182,0,0,100,6266,93,,25000000,7.53,838,0,홈페이지,99999,0
28800000,42,39600,4,60260,146,0,0,98.61,3810,75,0,10000000,7.45,869,1,모바일앱,99999,0
28800000,54,26710,,123630,32,0,0,0,8024,76,,3000000,7.07,914,0,모바일앱,99999,0
26400000,50,19000,,405610,94,0,0,43.87,6606,92,,9000000,7.2,959,0,모바일앱,99999,0
20000000,40,6390,2,53420,141,1,0,94.64,5339,72,0,1000000,7.44,856,1,모바일앱,99999,0
29600000,43,20000,1,149250,152,3,0,97.66,4493,73,0,25000000,7.45,880,2,모바일앱,99999,0
50000000,45,0,,313380,145,0,0,100,6730,100,,25000000,7.2,889,0,홈페이지,99999,0
50000000,50,58000,,268700,209,0,0,93.28,8499,71,,3000000,7.07,864,1,모바일앱,99999,0
37600000,65,0,,129490,174,0,0,100,15101,100,,25000000,7.07,987,0,모바일앱,99999,0
50000000,40,91400,,70650,206,0,0,99.29,5671,87,,3000000,7.07,877,2,모바일앱,99999,0
49600000,50,7000,3,129150,130,0,0,100,8953,93,0,5000000,7.03,891,0,모바일앱,99999,0
45600000,36,0,7,143890,58,0,0,100,5790,99,0,25000000,7.12,969,0,모바일앱,99999,0
50000000,60,23779,13,707750,212,3,0,94.55,13114,79,0,25000000,9.34,852,0,홈페이지,99999,0
21600000,34,900,,251200,54,0,0,100,4085,28,,3820000,7.53,925,0,모바일앱,99999,0
50000000,42,96000,2,118630,161,0,0,55.56,6555,69,0,4000000,9.01,896,0,모바일앱,99999,0
30400000,52,14258,3,234610,204,0,0,99.66,7788,90,0,4000000,7.45,899,1,모바일앱,99999,0
23200000,35,9583,,155830,51,1,0,0,4697,65,,3000000,7.53,860,1,모바일앱,99999,0
50000000,44,70000,,53970,170,1,0,97.24,8396,74,,1500000,7.07,918,0,모바일앱,99999,0
23200000,49,15000,18,65810,169,0,0,0,3851,80,0,17000000,7.49,901,0,모바일앱,99999,0
40000000,42,45000,0,198840,237,0,0,0,4655,100,0,25000000,7.49,877,0,홈페이지,99999,0
26400000,39,0,12,257780,165,0,0,97.77,5176,75,0,23000000,7.45,849,1,모바일앱,99999,0
31200000,53,4891,2,51080,124,0,0,100,10470,0,0,1000000,9.34,851,1,모바일앱,99999,0
50000000,44,0,,155890,162,0,0,100,6665,83,,25000000,7.2,982,0,모바일앱,99999,0
23200000,69,0,10,55140,168,1,0,100,8576,84,0,25000000,8.88,959,0,모바일앱,99999,0
25600000,36,8083,8,105550,124,0,0,95.44,1456,100,0,18800000,7.52,867,0,모바일앱,99999,0
42400000,41,9667,4,63860,36,1,0,0,8163,50,0,20000000,7.12,870,1,모바일앱,99999,0
39200000,48,0,8,100810,174,0,0,100,4408,82,0,20000000,7.12,946,1,홈페이지,99999,0
23200000,38,29030,,123190,152,0,0,0,4355,77,,11000000,7.53,909,0,모바일앱,99999,0
33600000,54,7665,6,57040,174,0,0,95.96,10934,81,0,1000000,6.98,856,0,홈페이지,99999,0
0,34,8300,4,107820,56,0,0,100,4492,62,0,8000000,7.12,851,0,모바일앱,99999,0
50000000,48,25267,12,388590,136,1,250,98.84,5343,46,0,18000000,7.45,847,0,모바일웹,99999,0
29600000,42,26816,8,96720,114,2,0,0,6127,96,0,5000000,9.05,844,0,모바일앱,99999,0
23200000,38,15000,0,122430,120,0,0,97.51,4435,93,0,10000000,9.01,907,0,모바일앱,99999,0
33600000,63,25714,4,130680,149,1,0,69.74,12478,91,0,5000000,6.98,883,0,홈페이지,99999,0
50000000,44,71081,3,119940,203,0,0,99.11,7517,96,0,3000000,7.04,841,0,홈페이지,99999,0
24000000,47,8166,16,315170,213,0,0,90.35,9310,102,1,10800000,7.52,838,1,모바일앱,99999,0
28000000,41,15700,,244100,179,0,0,86.69,5881,61,,3500000,7.2,928,1,홈페이지,99999,0
20800000,39,5814,14,362180,126,0,0,99.62,4855,0,0,18200000,9.34,871,0,모바일앱,99999,0
22400000,40,9751,2,53420,145,1,0,73.09,5465,81,0,1000000,7.52,856,0,모바일앱,99999,0
50000000,55,0,,289590,162,0,0,96.56,8265,44,,25000000,7.53,852,0,모바일앱,99999,0
20000000,41,4685,,95670,168,0,0,98.8,6100,0,,10000000,7.53,845,0,모바일앱,99999,0
36000000,58,0,8,226680,94,0,0,99.66,5779,100,0,5000000,7.45,995,0,모바일앱,99999,0
31200000,64,0,6,466740,157,0,0,82.82,15321,94,0,20000000,7.16,945,0,모바일앱,99999,0
24800000,43,0,,87200,98,0,0,0,6517,91,,10000000,7.07,951,0,모바일앱,99999,0
31200000,48,0,0,486930,99,0,0,0,8495,58,0,25000000,7.12,995,0,홈페이지,99999,0
39200000,43,0,1,176400,47,0,0,0,7500,85,0,25000000,9.28,967,0,모바일앱,99999,0
50000000,37,30000,4,94970,152,0,0,0,5536,96,0,25000000,7.12,894,1,모바일앱,99999,0
50000000,48,20000,,260390,180,0,0,66.78,9968,84,,25000000,7.2,959,0,모바일앱,99999,0
50000000,42,169000,41,87960,123,0,0,0,4257,100,0,2000000,7.12,882,0,홈페이지,99999,0
50000000,44,50466,6,185060,172,0,0,87.96,5538,81,0,3000000,7.19,849,0,모바일앱,99999,0
32800000,36,33000,1,970450,72,0,0,98.11,2680,57,0,10000000,7.12,872,0,모바일앱,99999,0
25600000,44,0,,635050,63,0,0,100,8227,88,,3000000,7.2,896,0,모바일앱,99999,0
50000000,60,0,30,142590,174,0,0,0,10244,78,0,7000000,8.07,945,0,모바일앱,99999,0
36000000,35,4202,1,105900,33,1,1800,0,4323,92,0,3000000,9.11,778,0,모바일앱,234,0
21600000,42,8838,,343810,199,1,0,80.82,4243,89,,15000000,7.53,930,1,모바일앱,99999,0
17600000,67,0,3,327370,168,0,0,97.09,4678,50,0,3000000,7.12,881,0,모바일앱,99999,0
40800000,42,0,,157880,157,2,18700,97.73,3809,25,,21770000,7.53,837,0,홈페이지,99999,0
16800000,44,0,5,201550,120,0,0,82.55,8187,71,0,4000000,7.16,901,1,모바일앱,99999,0
20800000,43,0,9,642190,53,0,0,85.68,4075,0,0,6000000,9.61,875,0,모바일웹,99999,0
25600000,39,0,2,104610,188,0,0,100,5839,70,0,20000000,7.45,935,0,홈페이지,99999,0
36000000,42,46300,6,187940,176,0,0,99.94,6480,91,0,25000000,9.28,896,0,홈페이지,99999,0
24000000,42,0,11,720950,187,0,0,98.36,5727,45,0,16480000,9.11,904,2,모바일앱,99999,0
50000000,50,57849,1,79550,132,2,0,90.6,7788,96,3,20000000,10.08,748,1,홈페이지,99999,0
25600000,50,12980,1,341750,142,3,0,99.13,5089,79,0,3000000,7.16,896,1,모바일앱,99999,0
17600000,55,0,12,174260,127,0,0,91.99,10427,96,0,3000000,7.16,938,1,모바일앱,99999,0
25600000,46,0,8,130790,176,0,0,87.93,6343,98,0,24920000,7.2,956,0,홈페이지,99999,0
43200000,43,2618,4,397730,132,0,0,97.82,5626,51,2,10000000,8.88,909,0,모바일앱,99999,0
22400000,51,7600,,108090,118,0,0,89.86,10755,90,,1250000,7.2,856,1,모바일앱,99999,0
