지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),습도(%),현지기압(hPa),지면온도(°C)
108,서울,2023-09-04 6:00,24.5,0.1,1.7,88,1002,23.7
108,서울,2023-09-04 7:00,24.4,,1.8,89,1002.2,24
108,서울,2023-09-04 8:00,24.8,,2.7,89,1002.2,25.2
108,서울,2023-09-04 9:00,25.6,,2,84,1002.6,27
108,서울,2023-09-04 10:00,26.3,,2.5,83,1003.2,28.2
108,서울,2023-09-04 11:00,27.5,,2.7,79,1002.9,31
108,서울,2023-09-04 12:00,27.9,,2,77,1002.9,31.5
108,서울,2023-09-04 13:00,28.9,,1.2,73,1002.6,34.4
108,서울,2023-09-04 14:00,29.4,,2.5,70,1001.8,32.4
108,서울,2023-09-04 15:00,29.6,,1.3,70,1001.4,32.9
108,서울,2023-09-04 16:00,30,,2.2,67,1001,32.8
108,서울,2023-09-04 17:00,30,,2.1,67,1001.3,30.7
108,서울,2023-09-04 18:00,29.2,,2.5,73,1001,28.4
108,서울,2023-09-04 19:00,28.5,,2.1,80,1001.2,27
108,서울,2023-09-04 20:00,27.9,,1.6,80,1001.4,26.3
108,서울,2023-09-04 21:00,27.7,,1.1,79,1002,25.9
108,서울,2023-09-04 22:00,27.4,,0.9,79,1001.9,25.6
108,서울,2023-09-04 23:00,27,,0.2,81,1001.6,25.4
108,서울,2023-09-05 0:00,26.7,,1.8,83,1001.6,25
108,서울,2023-09-05 1:00,26.5,,1,82,1001.8,24.9
108,서울,2023-09-05 2:00,26.3,,2.3,83,1001.8,24.8
108,서울,2023-09-05 3:00,26.1,0,1.9,80,1001.9,24.5
108,서울,2023-09-05 4:00,25.9,,2.4,79,1001.8,24.2
108,서울,2023-09-05 5:00,25.5,,2,79,1001.7,24
108,서울,2023-09-05 6:00,25.2,,1.8,79,1002.1,23.8
108,서울,2023-09-05 7:00,25.1,,1.6,82,1002.5,24.1
108,서울,2023-09-05 8:00,25.4,,1.3,80,1002.5,25.9
108,서울,2023-09-05 9:00,26.5,,1.9,75,1002.8,28.6
108,서울,2023-09-05 10:00,28.2,,1.3,70,1002.8,36.1
108,서울,2023-09-05 11:00,29.8,,2.3,63,1002.6,41
108,서울,2023-09-05 12:00,30.7,,1.7,61,1002.1,42
108,서울,2023-09-05 13:00,31.3,,1.8,61,1001.6,43.3
108,서울,2023-09-05 14:00,32,,1.3,57,1000.8,41.9
108,서울,2023-09-05 15:00,32.5,,2.2,55,1000.1,41.5
108,서울,2023-09-05 16:00,32.4,,1.2,55,999.6,36.2
108,서울,2023-09-05 17:00,32.3,,1.4,59,999.5,33.4
108,서울,2023-09-05 18:00,31.9,,2.5,59,999.5,31.5
108,서울,2023-09-05 19:00,30,,2.5,62,1000.2,29
108,서울,2023-09-05 20:00,28.6,,1.1,59,1000.5,26.8
108,서울,2023-09-05 21:00,28,,0.4,66,1000.6,25.7
108,서울,2023-09-05 22:00,27.6,,1.6,78,1000.6,25.3
108,서울,2023-09-05 23:00,27.3,,1.9,79,1000.7,25.1
108,서울,2023-09-06 0:00,26.8,,0.5,81,1000.7,24.7
108,서울,2023-09-06 1:00,26.3,,1.5,80,1000.8,24.1
108,서울,2023-09-06 2:00,25.5,,1.6,84,1000.7,23.5
108,서울,2023-09-06 3:00,25.2,,2.2,85,1000.6,23.4
108,서울,2023-09-06 4:00,24.8,,1.9,84,1000.7,23.1
108,서울,2023-09-06 5:00,24.4,,2,86,1000.6,22.8
108,서울,2023-09-06 6:00,24.2,,1.4,85,1001.1,22.5
108,서울,2023-09-06 7:00,24.2,,2,85,1001.3,23.1
108,서울,2023-09-06 8:00,25.5,,1.7,80,1001.7,27
108,서울,2023-09-06 9:00,26.9,,2.4,72,1001.9,33.1
108,서울,2023-09-06 10:00,28.4,,2,68,1002,39.2
108,서울,2023-09-06 11:00,29.5,,2.4,64,1002,41.1
108,서울,2023-09-06 12:00,30.4,,2.4,61,1001.6,46.2
108,서울,2023-09-06 13:00,30.5,,2.6,56,1001.2,45.7
108,서울,2023-09-06 14:00,31.4,,3.5,50,1001.1,45.5
108,서울,2023-09-06 15:00,31.8,,2.2,48,1000.8,44.8
108,서울,2023-09-06 16:00,32.1,,2.4,46,1000.4,40
108,서울,2023-09-06 17:00,32,,3,49,1000.5,33.6
108,서울,2023-09-06 18:00,31.1,,2.5,48,1000.7,30.1
108,서울,2023-09-06 19:00,29.7,,2.5,53,1001,27.7
108,서울,2023-09-06 20:00,28.9,,3.6,56,1002.1,26.7
108,서울,2023-09-06 21:00,27.8,,3.7,58,1002.9,25.3
108,서울,2023-09-06 22:00,27,,3.4,60,1003.2,24.5
108,서울,2023-09-06 23:00,26.2,,3.4,63,1003.7,23.8
108,서울,2023-09-07 0:00,25.6,,3.6,64,1004,23.1
108,서울,2023-09-07 1:00,24.7,,2.6,67,1004,22.2
108,서울,2023-09-07 2:00,23.9,,2.6,68,1004.2,21.4
108,서울,2023-09-07 3:00,23.2,,2.1,70,1004.2,20.8
108,서울,2023-09-07 4:00,22.2,,2.1,74,1004.2,20.1
108,서울,2023-09-07 5:00,21.7,,2,77,1004.2,19.7
108,서울,2023-09-07 6:00,21.1,,1.8,77,1004.5,19.3
108,서울,2023-09-07 7:00,21.1,,1.9,81,1005,19.8
108,서울,2023-09-07 8:00,22.9,,2.2,72,1005.3,24.6
108,서울,2023-09-07 9:00,24.9,,3,59,1005.6,32.3
108,서울,2023-09-07 10:00,26.4,,3.5,53,1005.9,39
108,서울,2023-09-07 11:00,27.8,,2.9,49,1005.8,44.5
108,서울,2023-09-07 12:00,29.1,,2.9,45,1005.4,47.7
108,서울,2023-09-07 13:00,30.1,,2.7,42,1004.8,49.4
108,서울,2023-09-07 14:00,30.9,,2.4,40,1004.1,48.6
108,서울,2023-09-07 15:00,31.5,,2.4,38,1003.6,45.8
108,서울,2023-09-07 16:00,31.3,,3.7,38,1003.3,39.7
108,서울,2023-09-07 17:00,31,,3.3,39,1003.3,32.5
108,서울,2023-09-07 18:00,30.2,,2.4,41,1003.1,28.8
108,서울,2023-09-07 19:00,28.7,,2.3,43,1003.4,25.9
108,서울,2023-09-07 20:00,27.2,,2.4,50,1003.8,24.1
108,서울,2023-09-07 21:00,26.1,,2.5,52,1004.2,22.9
108,서울,2023-09-07 22:00,25.3,,2.2,54,1004.5,22.1
108,서울,2023-09-07 23:00,24.7,,2.6,55,1004.6,21.5
108,서울,2023-09-08 0:00,24.2,,3.1,56,1004.5,21
108,서울,2023-09-08 1:00,23.3,,2.4,58,1004.6,20.3
108,서울,2023-09-08 2:00,22.5,,2.4,61,1004.6,19.8
108,서울,2023-09-08 3:00,21.9,,1.3,63,1004.7,19.2
108,서울,2023-09-08 4:00,20.9,,2,65,1004.7,18.7
108,서울,2023-09-08 5:00,20.3,,1.8,68,1004.6,18.3
108,서울,2023-09-08 6:00,19.8,,2.2,73,1004.6,17.9
108,서울,2023-09-08 7:00,19.8,,2.2,74,1004.8,18.7
108,서울,2023-09-08 8:00,21.9,,2.2,67,1004.9,23.9
108,서울,2023-09-08 9:00,23.8,,2.8,61,1005,32.1
108,서울,2023-09-08 10:00,25.6,,2.3,53,1005,39.4
108,서울,2023-09-08 11:00,26.9,,1.6,49,1004.5,45.1
108,서울,2023-09-08 12:00,28.1,,2,46,1003.6,48.7
108,서울,2023-09-08 13:00,29.3,,1.6,45,1002.8,49.7
108,서울,2023-09-08 14:00,30.2,,2.3,44,1002,48.8
108,서울,2023-09-08 15:00,30.3,,3.3,47,1001.3,45.8
108,서울,2023-09-08 16:00,30.2,,3.7,45,1000.9,39.3
108,서울,2023-09-08 17:00,29.6,,4.2,45,1000.8,32
108,서울,2023-09-08 18:00,28.9,,3.3,50,1000.8,28.2
108,서울,2023-09-08 19:00,27.3,,2.6,57,1000.8,25.6
108,서울,2023-09-08 20:00,26.2,,2.6,63,1001.2,24.1
108,서울,2023-09-08 21:00,25.6,,3,68,1001.3,23.3
108,서울,2023-09-08 22:00,25,,2.4,71,1001.2,22.8
108,서울,2023-09-08 23:00,24.4,,0.4,71,1001.1,21.9
108,서울,2023-09-09 0:00,24,,0.5,74,1001.1,21.4
108,서울,2023-09-09 1:00,23.5,,0.6,76,1001.1,21
108,서울,2023-09-09 2:00,22.9,,1.6,79,1000.8,20.6
108,서울,2023-09-09 3:00,22.3,,1.2,79,1000.7,20
108,서울,2023-09-09 4:00,21.8,,2,80,1000.9,19.6
108,서울,2023-09-09 5:00,21.4,,1.6,83,1001.1,19.3
108,서울,2023-09-09 6:00,21,,1.4,85,1001.3,19.1
108,서울,2023-09-09 7:00,21,,1.4,85,1001.5,20
108,서울,2023-09-09 8:00,22.7,,1.7,79,1001.6,25.2
108,서울,2023-09-09 9:00,24.5,,2.3,74,1001.8,33.2
108,서울,2023-09-09 10:00,26.1,,1.1,67,1001.7,40.4
108,서울,2023-09-09 11:00,27.9,,1.8,62,1001.4,46
108,서울,2023-09-09 12:00,28.9,,2,57,1001,48.2
108,서울,2023-09-09 13:00,29.4,,2.6,51,1000.5,51
108,서울,2023-09-09 14:00,30,,2.1,51,999.8,49
108,서울,2023-09-09 15:00,30.5,,2.9,49,999.3,44.4
108,서울,2023-09-09 16:00,31.1,,2.4,46,998.9,41
108,서울,2023-09-09 17:00,30.9,,2.5,47,999,33.2
108,서울,2023-09-09 18:00,28.4,,3.6,53,999.3,28.7
108,서울,2023-09-09 19:00,27.2,,2.8,55,999.6,26.5
108,서울,2023-09-09 20:00,26.5,,1.3,58,1000.1,25.3
108,서울,2023-09-09 21:00,25.9,,0.8,64,1000.5,24.2
108,서울,2023-09-09 22:00,25.3,,0.9,66,1000.7,23.4
108,서울,2023-09-09 23:00,24.8,,0.4,66,1000.7,22.5
108,서울,2023-09-10 0:00,24.5,,1.3,69,1000.5,22.5
108,서울,2023-09-10 1:00,24.1,,1.1,70,1000.2,21.7
108,서울,2023-09-10 2:00,23.7,,0.6,71,1000.2,21.3
108,서울,2023-09-10 3:00,23.3,,0.6,72,1000.2,20.9
108,서울,2023-09-10 4:00,22.8,,1.2,76,1000,20.6
108,서울,2023-09-10 5:00,22.4,,1.7,79,1000,20.3
108,서울,2023-09-10 6:00,22.1,,1.2,80,1000.3,20.3
108,서울,2023-09-10 7:00,22.2,,1.8,83,1000.7,21.6
108,서울,2023-09-10 8:00,23.7,,1.6,80,1000.8,25.1
108,서울,2023-09-10 9:00,25.3,,1.6,73,1001,30.5
108,서울,2023-09-10 10:00,26.7,,1.9,69,1001,33.6
108,서울,2023-09-10 11:00,28.5,,1.6,64,1000.6,45.7
108,서울,2023-09-10 12:00,27.9,,2.8,61,1000.3,36.4
108,서울,2023-09-10 13:00,28,,2.7,61,999.6,37.4
108,서울,2023-09-10 14:00,28.7,,2.8,61,999.2,40.2
108,서울,2023-09-10 15:00,29.6,,2.1,55,998.5,43.5
108,서울,2023-09-10 16:00,29,,1.8,55,998.3,33.3
108,서울,2023-09-10 17:00,28.5,,3.1,60,998.7,31.1
108,서울,2023-09-10 18:00,27.2,,2.9,62,998.7,28.1
108,서울,2023-09-10 19:00,26.4,,2.1,62,999.2,25.5
108,서울,2023-09-10 20:00,25.8,,1.3,65,999.5,24.6
108,서울,2023-09-10 21:00,25.4,,1,68,999.8,23.6
108,서울,2023-09-10 22:00,25.1,,0.6,72,999.6,23.3
108,서울,2023-09-10 23:00,24.9,,0.5,74,999.4,23.3
108,서울,2023-09-11 0:00,24.5,,0.7,74,999.2,22.6
108,서울,2023-09-11 1:00,23.9,,1.9,78,998.9,22.1
108,서울,2023-09-11 2:00,23.8,,1.1,76,998.9,23
108,서울,2023-09-11 3:00,23.7,,0.6,73,998.8,22.5
108,서울,2023-09-11 4:00,23.4,,0.4,75,998.5,21.9
108,서울,2023-09-11 5:00,23.2,,0.3,77,998.6,22.2
108,서울,2023-09-11 6:00,23.2,,0.7,78,998.9,22.2
108,서울,2023-09-11 7:00,23.1,,1,79,999.2,22.7
108,서울,2023-09-11 8:00,23.8,,1.2,77,999.2,25.2
108,서울,2023-09-11 9:00,24.8,,2.2,72,999.5,28.9
108,서울,2023-09-11 10:00,25.7,,2.8,71,999.7,37.1
108,서울,2023-09-11 11:00,27,,2.3,66,999.5,40.4
108,서울,2023-09-11 12:00,27.2,,2.3,64,999.1,35.8
108,서울,2023-09-11 13:00,27.9,,2.9,60,998.7,37.7
108,서울,2023-09-11 14:00,28.5,,2.1,59,997.9,40.5
108,서울,2023-09-11 15:00,29.2,,3.1,54,997.7,40.7
108,서울,2023-09-11 16:00,29.8,,2.8,52,997.6,39.3
108,서울,2023-09-11 17:00,29,,3.1,55,997.8,32.1
108,서울,2023-09-11 18:00,27.4,,3.6,55,998.6,27.7
108,서울,2023-09-11 19:00,25.9,,2,58,998.6,24.8
108,서울,2023-09-11 20:00,25.1,,2.3,65,999.3,23.5
108,서울,2023-09-11 21:00,24.5,,1.3,67,1000,22.6
108,서울,2023-09-11 22:00,24.2,,1.7,72,1000.2,22.4
108,서울,2023-09-11 23:00,23.7,,1.6,75,1000.6,22.1
108,서울,2023-09-12 0:00,23.7,,1.3,75,1000.7,22.2
108,서울,2023-09-12 1:00,23.4,,0.5,75,1000.4,21.6
108,서울,2023-09-12 2:00,23.2,,1.4,77,1000.2,21.7
108,서울,2023-09-12 3:00,22.9,,1,79,999.9,21.5
108,서울,2023-09-12 4:00,22.8,,0.6,80,1000,20.8
108,서울,2023-09-12 5:00,22.4,,0.7,82,1000.4,19.9
108,서울,2023-09-12 6:00,21.9,,0.8,83,1000.9,19.4
108,서울,2023-09-12 7:00,21.8,,0.6,84,1001.4,20.9
108,서울,2023-09-12 8:00,23.3,,0.6,82,1001.3,26.9
108,서울,2023-09-12 9:00,25.3,,0.9,76,1001.1,33.2
108,서울,2023-09-12 10:00,26.2,,1.5,70,1001.3,32.4
108,서울,2023-09-12 11:00,26.9,,1.3,65,1000.7,33.1
108,서울,2023-09-12 12:00,28.1,,0.6,58,1000.3,35.3
108,서울,2023-09-12 13:00,28.3,,2.7,62,1000.1,36.6
108,서울,2023-09-12 14:00,29.1,,3,58,999.6,44.6
108,서울,2023-09-12 15:00,29.1,,1.6,57,999.1,37.3
108,서울,2023-09-12 16:00,28.8,,2.1,57,998.9,33.6
108,서울,2023-09-12 17:00,28.3,,1.9,56,999,30.5
108,서울,2023-09-12 18:00,27.9,,1.2,56,999.2,28.5
108,서울,2023-09-12 19:00,26.9,,2.1,69,999.6,25.3
108,서울,2023-09-12 20:00,25.9,,2,74,1000.5,24.1
108,서울,2023-09-12 21:00,25.5,,3.3,73,1000.7,23.4
108,서울,2023-09-12 22:00,25.2,,0.9,71,1001.1,22.9
108,서울,2023-09-12 23:00,24.8,,0.7,73,1001.2,22.7
108,서울,2023-09-13 0:00,24.6,,0.9,76,1000.9,22.8
108,서울,2023-09-13 1:00,24.3,,1.3,78,1000.8,22.7
108,서울,2023-09-13 2:00,24,,1.4,79,1000.8,22.6
108,서울,2023-09-13 3:00,23.8,,1.8,80,1000.8,22.5
108,서울,2023-09-13 4:00,23.6,,1.5,81,1000.9,22.5
108,서울,2023-09-13 5:00,23.5,,1.4,82,1000.7,22.4
108,서울,2023-09-13 6:00,23.4,0,1.9,82,1000.9,22.5
108,서울,2023-09-13 7:00,23.3,0,2.6,82,1001.4,22.4
108,서울,2023-09-13 8:00,23.3,0,2.5,81,1001.8,23.1
108,서울,2023-09-13 9:00,23.8,0,1.3,79,1002,24.6
108,서울,2023-09-13 10:00,24.2,0,1,80,1002.5,25.4
108,서울,2023-09-13 11:00,24.1,0.1,2.7,85,1003,25.2
108,서울,2023-09-13 12:00,23.4,0.5,1.9,76,1002.5,24.4
108,서울,2023-09-13 13:00,23,1.6,1,82,1002.4,25.3
108,서울,2023-09-13 14:00,22.4,1.5,2,87,1001.9,24.8
108,서울,2023-09-13 15:00,21.9,2.2,1.6,87,1001.7,23.5
108,서울,2023-09-13 16:00,21.6,2.3,0.7,88,1001.4,23
108,서울,2023-09-13 17:00,21.3,2.8,1.1,91,1001.5,22.5
108,서울,2023-09-13 18:00,21,1.5,2.5,91,1001.4,21.9
108,서울,2023-09-13 19:00,20.7,1.8,1.8,93,1001.3,21.4
108,서울,2023-09-13 20:00,19.9,1,3.1,90,1001,20.6
108,서울,2023-09-13 21:00,19.7,0.4,3.2,91,1001.8,20.3
108,서울,2023-09-13 22:00,19.6,0.2,2.3,90,1001.9,20.3
108,서울,2023-09-13 23:00,19.6,,0.7,90,1002.2,20.5
108,서울,2023-09-14 0:00,19.6,,2,90,1001.6,20.4
108,서울,2023-09-14 1:00,19.6,,0.5,89,1001.4,20.3
108,서울,2023-09-14 2:00,19.5,,2.1,89,1001.2,19.9
108,서울,2023-09-14 3:00,19.4,,2.4,89,1001.1,19.6
108,서울,2023-09-14 4:00,19.4,,2.2,89,1000.9,19.5
108,서울,2023-09-14 5:00,19.3,,1.4,87,1000.7,19.4
108,서울,2023-09-14 6:00,19.3,,0.3,89,1001,19
108,서울,2023-09-14 7:00,19.3,,1.5,90,1001.6,19.2
108,서울,2023-09-14 8:00,20.1,,1.3,88,1002.2,22.6
108,서울,2023-09-14 9:00,22.7,,2.3,78,1002.4,26.9
108,서울,2023-09-14 10:00,24.3,,3,73,1002.6,30.9
108,서울,2023-09-14 11:00,25.9,,2.4,69,1002.8,33.8
108,서울,2023-09-14 12:00,27,,2.9,61,1002.7,34.1
108,서울,2023-09-14 13:00,26.7,,3.6,63,1002.8,31
108,서울,2023-09-14 14:00,26.8,,2.4,62,1002.6,29.5
108,서울,2023-09-14 15:00,26.5,,3,62,1002.4,27.7
108,서울,2023-09-14 16:00,26.5,,3.2,64,1002.4,27.5
108,서울,2023-09-14 17:00,26,,2.8,64,1002.4,25.8
108,서울,2023-09-14 18:00,25.4,,3.3,63,1003.1,24.4
108,서울,2023-09-14 19:00,24.8,,2.8,65,1003.4,23.2
108,서울,2023-09-14 20:00,24.2,,2.8,66,1003.9,22.3
108,서울,2023-09-14 21:00,23.7,,3.3,68,1004.5,21.6
108,서울,2023-09-14 22:00,23.3,,2.9,69,1004.6,21.3
108,서울,2023-09-14 23:00,23.1,,2.8,69,1004.8,21.3
108,서울,2023-09-15 0:00,23,,2.4,69,1004.9,21.4
108,서울,2023-09-15 1:00,22.8,,3,68,1004.7,21.3
108,서울,2023-09-15 2:00,22.5,,3.1,69,1004.4,21
108,서울,2023-09-15 3:00,21.8,0.1,2.8,74,1004.1,20.8
108,서울,2023-09-15 4:00,21.8,0,2.9,75,1004.2,20.8
108,서울,2023-09-15 5:00,21.7,,3.2,75,1004,20.7
108,서울,2023-09-15 6:00,20.7,0.7,2.6,85,1003.9,20.4
108,서울,2023-09-15 7:00,20.4,0.2,1.9,87,1004.4,20.4
108,서울,2023-09-15 8:00,20.3,0.7,3,91,1004.5,20.9
108,서울,2023-09-15 9:00,20.6,0.2,3.3,89,1004.2,21.7
108,서울,2023-09-15 10:00,21.2,0.1,2.9,88,1004.8,23.3
108,서울,2023-09-15 11:00,21.8,0,2.7,87,1004.8,23.9
108,서울,2023-09-15 12:00,22.2,0.1,2.8,84,1004.3,24.2
108,서울,2023-09-15 13:00,22.4,0,2.8,84,1003.9,24.6
108,서울,2023-09-15 14:00,23.2,0,2.1,81,1003.3,26.4
108,서울,2023-09-15 15:00,23.5,0,2.4,80,1002.7,25.6
108,서울,2023-09-15 16:00,24.1,0,3,77,1002.5,25.9
108,서울,2023-09-15 17:00,24,,2,76,1002.6,24.9
108,서울,2023-09-15 18:00,23.7,,2.1,78,1002.3,23.7
108,서울,2023-09-15 19:00,23.5,,2.4,79,1002.1,22.9
108,서울,2023-09-15 20:00,23.4,,2.7,79,1003.1,22.7
108,서울,2023-09-15 21:00,23.2,,2.8,82,1003,22.2
108,서울,2023-09-15 22:00,22.9,,2.6,84,1003.2,22.3
108,서울,2023-09-15 23:00,22.6,0,2.4,85,1003,22.1
108,서울,2023-09-16 0:00,22.6,0,1.4,86,1003.2,22.4
108,서울,2023-09-16 1:00,22.4,0.3,1.7,90,1002.5,22.2
108,서울,2023-09-16 2:00,22.2,0,1.9,92,1002.5,22.1
108,서울,2023-09-16 3:00,22,,1.4,92,1002.6,21.9
108,서울,2023-09-16 4:00,22.1,0,1.3,92,1002.7,22.2
108,서울,2023-09-16 5:00,22.1,0,1.9,92,1002.4,22.2
108,서울,2023-09-16 6:00,22.3,,1.7,91,1002.7,22.3
108,서울,2023-09-16 7:00,22.4,,1.5,91,1002.5,22.7
108,서울,2023-09-16 8:00,22.8,,1.5,90,1002.9,23.6
108,서울,2023-09-16 9:00,23.5,,2.1,89,1003,25.3
108,서울,2023-09-16 10:00,23.8,,2.2,87,1002.8,25.5
108,서울,2023-09-16 11:00,24.7,,2.3,84,1002.9,27.8
108,서울,2023-09-16 12:00,25.4,,1.6,81,1002.3,27.6
108,서울,2023-09-16 13:00,26.3,,2.4,80,1001.6,30.4
108,서울,2023-09-16 14:00,26.4,,1.8,78,1001.2,27.9
108,서울,2023-09-16 15:00,26.5,0,1.6,78,1000.8,27.8
108,서울,2023-09-16 16:00,26.2,,1.6,76,1000.5,26.8
108,서울,2023-09-16 17:00,25.9,0,1.2,78,1000.5,25.5
108,서울,2023-09-16 18:00,25.2,0.2,1.9,85,1000.3,24.7
108,서울,2023-09-16 19:00,24.6,0.4,2,89,999.5,24.2
108,서울,2023-09-16 20:00,24.4,0,1.5,90,999.9,24
108,서울,2023-09-16 21:00,24.1,0.1,0.9,91,1000.7,23.8
108,서울,2023-09-16 22:00,23.1,28,1.5,93,1000.9,22.4
108,서울,2023-09-16 23:00,22.7,0.9,1.1,93,1000.5,22.6
108,서울,2023-09-17 0:00,22.5,8.8,0.2,95,1000.5,22.3
108,서울,2023-09-17 1:00,22.3,3,1,94,1000.1,22.2
108,서울,2023-09-17 2:00,22.3,0,0.5,95,1000.3,22.3
108,서울,2023-09-17 3:00,22.2,0,1,95,999.7,22.2
108,서울,2023-09-17 4:00,22.1,0,1.2,95,999.3,22.1
108,서울,2023-09-17 5:00,22.2,,0.6,95,999.5,22.1
108,서울,2023-09-17 6:00,22.2,,1.3,96,999.5,22.4
108,서울,2023-09-17 7:00,22.3,,1,95,1000.1,22.7
108,서울,2023-09-17 8:00,22.6,,1.3,95,999.9,23.5
108,서울,2023-09-17 9:00,23.3,,1.5,95,1000.5,25.8
108,서울,2023-09-17 10:00,24.2,,0.9,90,1001.1,28
108,서울,2023-09-17 11:00,25.4,,1.4,82,1000.9,31.1
108,서울,2023-09-17 12:00,26.3,,1.3,77,1000.4,31.8
108,서울,2023-09-17 13:00,27,,2.5,76,999.8,31
108,서울,2023-09-17 14:00,26.4,,2.8,76,999.4,29.6
108,서울,2023-09-17 15:00,27.6,,2.8,73,999,33.3
108,서울,2023-09-17 16:00,27.8,,2,71,998.7,31.3
108,서울,2023-09-17 17:00,27.7,,1.2,73,999,28.7
108,서울,2023-09-17 18:00,27.3,,1.6,72,999.3,27.2
108,서울,2023-09-17 19:00,26.3,,2.2,76,999.6,25.4
108,서울,2023-09-17 20:00,25.6,,1.5,81,1000.1,24.2
108,서울,2023-09-17 21:00,24.8,,2.3,84,1001,23.8
108,서울,2023-09-17 22:00,24.5,,1.2,86,1001.1,23.6
108,서울,2023-09-17 23:00,24,,2.4,85,1001,23.4
108,서울,2023-09-18 0:00,23.8,,2.1,86,1001.2,23.2
108,서울,2023-09-18 1:00,23.6,,1.1,87,1001.2,23
108,서울,2023-09-18 2:00,23.2,,0.4,87,1001.2,22.1
108,서울,2023-09-18 3:00,22.7,,0.6,89,1001.1,21.7
108,서울,2023-09-18 4:00,22.5,,1.3,91,1001.1,21.5
108,서울,2023-09-18 5:00,22.2,,0.3,91,1001.5,21.2
108,서울,2023-09-18 6:00,22.2,,1,93,1001.6,21.3
108,서울,2023-09-18 7:00,22.3,,1.3,93,1001.9,21.7
108,서울,2023-09-18 8:00,23.1,,0.6,92,1002.2,23.6
108,서울,2023-09-18 9:00,23.9,,1.4,87,1002.2,26
108,서울,2023-09-18 10:00,25.4,,2.3,78,1002.6,27.8
108,서울,2023-09-18 11:00,26.8,,2.7,73,1002.4,34.4
108,서울,2023-09-18 12:00,28.6,,3.3,66,1002,38.3
108,서울,2023-09-18 13:00,28.2,,3.2,67,1001.8,32
108,서울,2023-09-18 14:00,27.8,,3,68,1001.5,31
108,서울,2023-09-18 15:00,28.2,,2.8,64,1001,30.9
108,서울,2023-09-18 16:00,28.1,,2.5,64,1001.1,29.6
108,서울,2023-09-18 17:00,28,,2.6,64,1001.2,27.9
108,서울,2023-09-18 18:00,26.5,,4.1,67,1001.7,24.9
108,서울,2023-09-18 19:00,25,,2.4,74,1001.8,23.2
108,서울,2023-09-18 20:00,24.2,,1.9,74,1002.3,22.2
108,서울,2023-09-18 21:00,23.4,,1.7,80,1002.7,21.5
108,서울,2023-09-18 22:00,23,,2.2,82,1002.8,21.3
108,서울,2023-09-18 23:00,22.6,,2.5,85,1003.2,20.9
108,서울,2023-09-19 0:00,22.2,,1.7,87,1003.3,20.6
108,서울,2023-09-19 1:00,22,,0.6,88,1003.4,20.3
108,서울,2023-09-19 2:00,21.8,,0.5,88,1003.6,20.3
108,서울,2023-09-19 3:00,21.9,,0.7,90,1003.1,21.3
108,서울,2023-09-19 4:00,21.7,,0.2,89,1003.1,20.7
108,서울,2023-09-19 5:00,21.8,,0.4,91,1003.4,20.9
108,서울,2023-09-19 6:00,21.6,,1.4,90,1003.2,21
108,서울,2023-09-19 7:00,21.8,,1.9,91,1003.9,22
108,서울,2023-09-19 8:00,22.1,,1,90,1004.5,23.3
108,서울,2023-09-19 9:00,23.2,,0.6,88,1004.3,25.4
108,서울,2023-09-19 10:00,24.1,,0.6,85,1004.5,27.1
108,서울,2023-09-19 11:00,25.9,,2.7,75,1004.2,32.4
108,서울,2023-09-19 12:00,26.3,,2.8,68,1003.8,30.6
108,서울,2023-09-19 13:00,26.9,,1.5,66,1003.4,30.5
108,서울,2023-09-19 14:00,27.1,,2.1,64,1003.1,29.1
108,서울,2023-09-19 15:00,26.8,,2.5,67,1002.7,28.3
108,서울,2023-09-19 16:00,26.2,,3.1,69,1003.1,26.5
108,서울,2023-09-19 17:00,25.7,,3,71,1003.2,25.3
108,서울,2023-09-19 18:00,25.2,,2.4,77,1003.6,24.4
108,서울,2023-09-19 19:00,24.8,,2.6,79,1003.9,23.7
108,서울,2023-09-19 20:00,24.5,,2,81,1004.6,23.3
108,서울,2023-09-19 21:00,24.2,,0.3,83,1004.1,22.9
108,서울,2023-09-19 22:00,24.1,,1.2,85,1004.5,23
108,서울,2023-09-19 23:00,23.9,,0.8,85,1004.1,22.8
108,서울,2023-09-20 0:00,23.9,,1.2,86,1004.3,22.8
108,서울,2023-09-20 1:00,23.6,,2,87,1003.3,22.7
108,서울,2023-09-20 2:00,23.3,0,1.1,88,1002.8,22.5
108,서울,2023-09-20 3:00,23.1,0,1,86,1003.2,22.4
108,서울,2023-09-20 4:00,22.9,0.3,1.6,90,1003.5,22.3
108,서울,2023-09-20 5:00,22.2,0.2,0.9,88,1003.1,22
108,서울,2023-09-20 6:00,21.3,0.1,1.6,88,1002.8,21.6
108,서울,2023-09-20 7:00,21.7,0.3,1.5,93,1003.1,21.8
108,서울,2023-09-20 8:00,21.7,1,2.6,94,1002.6,21.9
108,서울,2023-09-20 9:00,22,0.7,3,94,1002.3,22.9
108,서울,2023-09-20 10:00,21.7,1.7,2.5,91,1003.3,22.7
108,서울,2023-09-20 11:00,21.6,1.9,2.9,94,1003,23.5
108,서울,2023-09-20 12:00,20.8,1.5,4.2,91,1001.9,22.5
108,서울,2023-09-20 13:00,20.5,3.7,3.2,95,1000.9,22.6
108,서울,2023-09-20 14:00,20.1,2.9,3.5,94,999.7,21.8
